ITINERARI,SECCIO,LENGTH,SOURCETHM,X_MID,Y_MID,X_BEG,Y_BEG,Y_END,X_END,BUFF_DIST,ORIG_FID,_count,_sum,_mean
"374","3",532.43967432100,Itineraris.shp,327279.15480700001,4567528.33853000030,327444.07120000001,4567372.04879999999,4567715.74619999994,327236.78980000003,500.00000000000,"1635",12596.000000000000000,139331.087337672710419,11.061534402800310
"374","4",493.03509914700,Itineraris.shp,327027.36293599999,4567763.95416000020,327236.78980000003,4567715.74619999994,4567977.06259999983,326922.32439999998,500.00000000000,"1636",12526.000000000000000,151169.973593473463552,12.068495417010492
"374","5",416.25906828100,Itineraris.shp,326720.80361900001,4567966.43269999977,326927.63929999998,4567975.29090000037,4567947.83059999999,326524.59200000000,500.00000000000,"1637",11959.000000000000000,150775.357587695121765,12.607689404439762
"374","6",508.47755361200,Itineraris.shp,326287.74399200000,4567937.30762000009,326524.59200000000,4567947.83059999999,4567902.15180000011,326072.54220000003,500.00000000000,"1638",12667.000000000000000,149241.560569643945200,11.781918415539904
"315","1",573.47079092400,Itineraris.shp,492163.74200799997,4650122.56190999970,492088.56290000002,4649867.88559999969,4650314.49179999996,492374.90370000002,500.00000000000,"1639",13501.000000000000000,124154.902445197105408,9.195978256810392
"315","2",516.17811775100,Itineraris.shp,492575.26968199998,4650433.40919999965,492374.90370000002,4650314.49179999996,4650674.55460000038,492666.58669999999,500.00000000000,"1640",12854.000000000000000,115741.250394701957703,9.004298303617704
"315","3",539.60040757400,Itineraris.shp,492847.15240000002,4650870.40414000023,492666.58669999999,4650674.55460000038,4651115.81859999988,492840.74180000002,500.00000000000,"1641",13007.000000000000000,110716.357620298862457,8.512059477227560
"315","4",434.43313376500,Itineraris.shp,492781.78006299998,4651285.73811999988,492840.74180000002,4651115.81859999988,4651490.83959999960,492730.69290000002,500.00000000000,"1642",11874.000000000000000,89925.428303271532059,7.573305398624856
"315","5",559.55254676000,Itineraris.shp,492619.29128200002,4651724.04282000009,492730.69290000002,4651490.83959999960,4651988.73070000019,492628.12300000002,500.00000000000,"1643",13204.000000000000000,71521.655227378010750,5.416665800316420
"315","6",435.67662647200,Itineraris.shp,492639.83701000002,4652206.08158999961,492628.12300000002,4651988.73070000019,4652422.51559999958,492658.03920000000,500.00000000000,"1644",12207.000000000000000,35636.667587980628014,2.919363282377376
"404","1",495.01765361200,Itineraris.shp,297424.11266200000,4631070.63963999972,297422.78379999998,4630828.39230000041,4631316.28500000015,297394.20870000002,500.00000000000,"1645",12791.000000000000000,32744.987995480187237,2.560002188685810
"404","2",532.76128748700,Itineraris.shp,297331.10296500003,4631574.98950000014,297394.20870000002,4631316.28500000015,4631829.57770000026,297253.45010000002,500.00000000000,"1646",13175.000000000000000,24973.027102081105113,1.895485928051697
"404","3",544.05634823100,Itineraris.shp,297150.90137699997,4632081.24194999970,297253.45010000002,4631829.57770000026,4632331.22869999986,297043.89970000001,500.00000000000,"1647",13291.000000000000000,18131.846359675750136,1.364219875079057
"404","4",518.78486479000,Itineraris.shp,296969.30872799997,4632579.42241000012,297043.89970000001,4632331.22869999986,4632834.99629999977,296929.59950000001,500.00000000000,"1648",13038.000000000000000,16869.907980700023472,1.293903051135145
"404","5",448.25225872300,Itineraris.shp,296886.50465900003,4633054.60950999986,296929.59950000001,4632834.99629999977,4633266.79719999991,296817.41590000002,500.00000000000,"1649",11952.000000000000000,16925.391240859404206,1.416113724971503
"404","6",441.06796928300,Itineraris.shp,296690.30692000000,4633438.36847000010,296817.41590000002,4633266.79719999991,4633603.34790000040,296548.59869999997,500.00000000000,"1650",8278.000000000000000,11156.226201649757058,1.347695844606156
"327","1",461.25723389500,Itineraris.shp,443690.62840099999,4694401.83720999956,443467.23080000002,4694426.41280000005,4694378.25850000046,443909.87959999999,500.00000000000,"1651",12424.000000000000000,149266.198315858840942,12.014343071141246
"327","2",524.32592447500,Itineraris.shp,444143.92546200001,4694480.46478000004,443909.87959999999,4694378.25850000046,4694466.23259999976,444373.82740000001,500.00000000000,"1652",12856.000000000000000,135867.930131316184998,10.568445094221856
"327","4",414.09957370200,Itineraris.shp,444856.18648199999,4694698.27603999991,444749.80109999998,4694531.05570000038,4694869.98759999964,444951.67849999998,500.00000000000,"1653",11920.000000000000000,118026.215397715568542,9.901528137392246
"327","5",587.08479963000,Itineraris.shp,445048.92472700001,4695110.50977999996,444951.67849999998,4694840.35419999994,4695362.64279999956,444934.08370000002,500.00000000000,"1654",13575.000000000000000,135728.599677205085754,9.998423548965384
"327","6",530.73870915300,Itineraris.shp,444882.15699100000,4695617.97104000021,444934.08370000002,4695362.64279999956,4695880.06960000005,444870.27510000003,500.00000000000,"1655",13128.000000000000000,146170.023569464683533,11.134218736248071
"326","2",491.32927358400,Itineraris.shp,452077.11797600001,4690345.26508999988,452076.01720000000,4690103.44199999981,4690565.82220000029,452149.02460000000,500.00000000000,"1656",12721.000000000000000,108379.335092693567276,8.519718189819478
"326","3",486.86248023500,Itineraris.shp,452210.01149399998,4690790.43022000045,452146.99660000001,4690561.76620000042,4690972.43290000036,452289.96950000001,500.00000000000,"1657",12503.000000000000000,107027.117333799600601,8.560114959113783
"326","4",538.59266181500,Itineraris.shp,452526.69150600000,4691071.25210999977,452289.96950000001,4690972.43290000036,4691279.67239999957,452641.82459999999,500.00000000000,"1658",12928.000000000000000,102173.072264134883881,7.903238881817364
"326","5",597.05179797700,Itineraris.shp,452772.67107799998,4691543.26039000042,452641.82459999999,4691279.67239999957,4691732.92669999972,452999.76370000001,500.00000000000,"1659",13793.000000000000000,110569.014955133199692,8.016313706599956
"296","6",859.30435126600,Itineraris.shp,336009.43814400001,4688794.51831999980,335721.14830000000,4688512.59420000017,4688861.84489999991,336428.11640000000,500.00000000000,"1660",16392.000000000000000,91513.311954230070114,5.582803315899834
"296","5",928.28757837300,Itineraris.shp,336741.99901099998,4689014.07906000037,336428.11640000000,4688861.84489999991,4688734.84470000025,337075.81770000001,500.00000000000,"1661",15806.000000000000000,95531.484103530645370,6.044001271892360
"296","4",468.96384281000,Itineraris.shp,337226.88527999999,4688568.20779000036,337075.81770000001,4688734.84470000025,4688497.77749999985,337440.30839999998,500.00000000000,"1662",12412.000000000000000,78177.372006565332413,6.298531421734236
"296","3",558.28529965300,Itineraris.shp,337678.64938900003,4688495.24186000042,337440.30839999998,4688497.77749999985,4688459.67740000039,337927.14270000003,500.00000000000,"1663",13014.000000000000000,76981.080301001667976,5.915251290994442
"296","2",520.92547351300,Itineraris.shp,338141.50540899998,4688413.05085000023,337927.14270000003,4688459.67740000039,4688216.68360000011,338292.05680000002,500.00000000000,"1664",12745.000000000000000,64989.368509963154793,5.099205061589892
"296","1",396.70575301900,Itineraris.shp,338380.33471600001,4688053.98087999970,338292.05680000002,4688216.68360000011,4687872.08959999960,338323.38350000000,500.00000000000,"1665",11723.000000000000000,47660.884870216250420,4.065587722444447
"322","1",661.42651523500,Itineraris.shp,425312.55654500000,4605254.23204000015,425313.98019999999,4604943.19070000015,4605569.39630000014,425222.53560000000,500.00000000000,"1666",14313.000000000000000,59497.077637620270252,4.156855839979059
"322","2",481.59518833300,Itineraris.shp,425149.92247799999,4605794.37323999964,425222.53560000000,4605569.39630000014,4606027.04040000029,425098.64299999998,500.00000000000,"1667",12622.000000000000000,48778.337090279906988,3.864548969282198
"322","3",447.30194989200,Itineraris.shp,425008.71567800001,4606228.80953999981,425098.64299999998,4606027.04040000029,4606434.11620000005,424957.89419999998,500.00000000000,"1668",12268.000000000000000,41872.590809535235167,3.413155429534988
"322","4",562.94844222300,Itineraris.shp,424722.27696200000,4606569.00504999980,424957.89419999998,4606434.11620000005,4606778.82430000044,424552.50410000002,500.00000000000,"1669",13421.000000000000000,32787.047995999455452,2.442966097608185
"322","5",532.96686838100,Itineraris.shp,424403.90843600000,4606999.90973000042,424552.50410000002,4606778.82430000044,4607200.22769999970,424405.85570000001,500.00000000000,"1670",12906.000000000000000,25199.905442565679550,1.952572868632084
"322","6",591.54676056300,Itineraris.shp,424232.85168099997,4607440.03180000000,424405.85570000001,4607200.22769999970,4607701.69790000003,424098.23109999998,500.00000000000,"1671",13765.000000000000000,28223.191097229719162,2.050358960932054
"337","1",522.13818631400,Itineraris.shp,357229.64662700001,4646843.82742999960,357153.03730000003,4647004.36359999981,4646639.63769999985,357171.24959999998,500.00000000000,"1672",12211.000000000000000,47891.746098875999451,3.922016714345754
"337","2",525.17119576500,Itineraris.shp,357090.86869600002,4646450.89687999990,357171.24959999998,4646639.63769999985,4646302.42819999997,356911.72960000002,500.00000000000,"1673",12715.000000000000000,47744.853243023157120,3.755002221236583
"337","3",488.36753939000,Itineraris.shp,356728.93689700001,4646147.29965000041,356911.72960000002,4646302.42819999997,4645985.50250000041,356558.60340000002,500.00000000000,"1674",12690.000000000000000,48309.277074322104454,3.806877626030110
"337","4",482.11859383500,Itineraris.shp,356421.85018100002,4645792.68537999969,356558.60340000002,4645985.50250000041,4645638.01119999960,356239.28700000001,500.00000000000,"1675",12654.000000000000000,55033.786692932248116,4.349121755407954
"337","5",509.25761204700,Itineraris.shp,356022.94897099998,4645511.85993000027,356239.28700000001,4645638.01119999960,4645342.60099999979,355838.86099999998,500.00000000000,"1676",12911.000000000000000,60655.915286526083946,4.698002887965772
"337","6",566.69179265500,Itineraris.shp,355617.79450900003,4645219.60953000002,355844.83750000002,4645344.30850000028,4645064.26640000008,355388.91519999999,500.00000000000,"1677",13403.000000000000000,66088.132431969046593,4.930846260685598
"368","1",567.10429623100,Itineraris.shp,274557.51373100001,4523730.23173000012,274818.89340000000,4523814.79050000012,4523545.93489999976,274360.79479999997,500.00000000000,"1678",13398.000000000000000,71150.495265811681747,5.310531069250014
"368","2",585.73898921700,Itineraris.shp,274160.17887599999,4523361.67580999993,274360.79479999997,4523545.93489999976,4523176.13570000045,273950.42320000002,500.00000000000,"1679",13510.000000000000000,88234.470046758651733,6.531048856162744
"368","3",588.22687432200,Itineraris.shp,273680.21121600003,4523096.31950000022,273950.42320000002,4523176.13570000045,4523082.61569999997,273474.61530000000,500.00000000000,"1680",13118.000000000000000,104588.847882062196732,7.972926351735188
"368","4",705.21841667400,Itineraris.shp,273436.34398900002,4523259.57882000040,273474.61530000000,4523082.61569999997,4523318.84320000000,273173.13150000002,500.00000000000,"1681",12961.000000000000000,114516.384778469800949,8.835459052424183
"368","5",586.29869898800,Itineraris.shp,272932.84379399999,4523233.35759999976,273173.13150000002,4523318.84320000000,4523003.65570000000,272790.07750000001,500.00000000000,"1682",13366.000000000000000,120881.253129392862320,9.043936340669823
"368","6",384.81825311400,,272666.96940200002,4522895.75679999962,272790.07750000001,4523003.65570000000,4522748.50380000006,272777.67879999999,500.00000000000,"1683",11178.000000000000000,104030.792944818735123,9.306744761569041
"333","1",475.78596037400,,404111.49727699999,4663382.01551000029,403930.43359999999,4663442.33179999981,4663476.76070000045,404310.96320000000,500.00000000000,"1684",12233.000000000000000,167373.609773635864258,13.682139276844262
"333","2",424.20955891800,,404455.81983400002,4663611.21294999961,404310.96320000000,4663476.76070000045,4663772.88549999986,404509.70740000001,500.00000000000,"1685",11813.000000000000000,157293.844843327999115,13.315317433617878
"333","3",565.54228557800,,404400.59756000002,4664026.80931000039,404509.70740000001,4663772.88549999986,4664243.25600000005,404231.23320000002,500.00000000000,"1686",13421.000000000000000,177121.558056473731995,13.197344315362024
"333","4",473.26771488900,,404051.29720400000,4664396.24426999968,404231.23320000002,4664243.25600000005,4664583.01449999958,403951.27220000001,500.00000000000,"1687",12394.000000000000000,164613.563470900058746,13.281714012497988
"333","5",382.33124033900,,403898.89475199999,4664749.11424000002,403951.27220000001,4664583.01449999958,4664813.14429999981,403746.51100000000,500.00000000000,"1688",11216.000000000000000,120657.314181566238403,10.757606471252339
"333","6",761.50379653700,,403410.25309299998,4664870.12892999966,403746.51100000000,4664813.14429999981,4664967.16820000019,403050.68550000002,500.00000000000,"1689",15195.000000000000000,139375.234371840953827,9.172440564122471
"351","3",442.41499062700,,494898.45053799998,4665164.22174999956,494912.17389999999,4664945.41590000037,4665384.95579999965,494901.25990000000,500.00000000000,"1690",12287.000000000000000,34838.568512260913849,2.835400709063312
"351","4",431.52036039000,,494916.57727499999,4665598.46508000046,494901.25990000000,4665384.95579999965,4665806.63640000019,494886.37699999998,500.00000000000,"1691",12141.000000000000000,31880.705015018582344,2.625871428631791
"351","5",485.16549245900,,494874.24331300001,4666043.74266999960,494886.37699999998,4665806.63640000019,4666255.10599999968,494852.64260000002,500.00000000000,"1692",12445.000000000000000,31534.795464618131518,2.533932942114756
"351","6",503.54176482300,,494962.67863500002,4666437.91397999972,494852.64260000002,4666255.10599999968,4666462.47360000014,495129.46340000001,500.00000000000,"1693",12228.000000000000000,23992.292537291534245,1.962078225162867
